user_id,song_id,listen_cnt,song_name,artist_id,artist_name,album_id,album_name,genre_id,genre_name,domestic_yn,reg_date
82,120295320,469,1973 (Acoustic),170117,James Blunt,11574411,Wednesday,200010,Pop,N,2021-04-16 04:38:54.275724
82,118239146,44,3 3 4 1,11304674,Ami Sakaguchi,11223313,3 3 4 1,302010,Pop,N,2021-04-13 15:38:29.023604
82,118106976,322,Ainokatachi,11289562,Misia feat. HIDE (GReeeeN),11200927,Ainokatachi,302010,Pop,N,2021-04-13 14:46:21.017962
82,100007170,32,Akhirnya Ku Menemukanmu,10001719,Naff,10001010,Isyarat Hati,100010,Pop,Y,2021-04-17 06:03:55.163358
82,119898449,20,Aku Tanpamu,11323512,Maizura,11494994,Aku Tanpamu,100010,Pop,Y,2021-04-17 06:13:14.845606
82,120295318,275,Bad Day (Acoustic Version),166343,Daniel Powter,11574411,Wednesday,200010,Pop,N,2021-04-16 04:30:31.693479
82,120237766,1647,Before You Go (Guitar Acoustic),11088896,Lewis Capaldi,11564735,Before You Go,200055,Alternative,N,2021-04-16 04:05:18.815000
82,114614959,834,Blue Bird,10866748,Ikimonogakari,10660843,My Song Your Song,302010,Pop,N,2021-04-13 14:40:22.657839
82,120297824,237,Bukan Begitu Caramu,11676343,Good Morning Everyone,11576446,Bukan Begitu Caramu,100010,Pop,Y,2021-04-14 09:46:30.748966
82,120222639,656,Ciao Adios (Acoustic),11563240,Anne-Marie,11561802,Happy Alone,200010,Pop,N,2021-04-16 04:10:30.066570
82,120222639,656,Ciao Adios (Acoustic),11563240,Anne-Marie,11561802,Happy Alone,200010,Pop,N,2021-04-16 04:10:30.028460
82,114617692,105,Devil's Party,10371139,Crossfaith,10661104,Xeno,302010,Pop,N,2021-04-13 15:43:40.490759
82,114615235,745,Diver,10869176,Kana-Boon,10660882,Origin (For iTunes Asia),302010,Pop,N,2021-04-13 14:46:29.756639
82,120254846,192,Grenade (Acoustic),10010581,Bruno Mars,11567992,100 Greatest Winter Songs,200010,Pop,N,2021-04-16 06:09:29.192241
82,120240701,201,Hanging By A Moment (Acoustic Version),104454,Lifehouse,11565236,Sick Cycle Carousel,200030,Rock,N,2021-04-16 06:05:57.252248
82,114695810,65,Heart of Sword - Yoakemae,10867156,T.M.Revolution,10670631,2020: T.M.Revolution All Time Best,302010,Pop,N,2021-04-13 15:28:26.717878
82,118161291,105,Ienakattakoto,10867182,Thinking Dogs,11209878,Ienakattakoto,302010,Pop,N,2021-04-13 15:18:00.480239
82,118103244,407,Ikenai Taiyou,10955369,FlowBack,11200272,SUMMER TRIP,302010,Pop,N,2021-04-13 14:45:32.953115
82,115014161,136,Innocence,10291466,Eir Aoi ,10718138,Best - E -,302010,Pop,N,2021-04-13 14:41:54.776555
82,120299333,923,Intentions (Acoustic),10546517,Justin Bieber,11578868,Intentions (Acoustic),200010,Pop,N,2021-04-16 04:01:12.811876
82,119812313,1558,It's You (Acoustic),11618270,Ali Gatie,11485377,It's You (Acoustic),200025,R&B,N,2021-04-16 04:14:13.369246
82,114725816,155,Jangan Hilangkan Dia,10002292,Rossa,10674698,Jangan Hilangkan Dia (Single),100010,Pop,Y,2021-04-17 06:50:28.819337
82,115014937,596,Karano Kokoro (NARUTO Opening Version),10920864,Anly,10718235,Karano Kokoro (NARUTO Opening Version),302010,Pop,N,2021-04-13 14:43:01.763167
82,114588699,816,Kimi Ga Kureta Sekai,10866895,Luna Haruna,10657934,Oversky,302010,Pop,N,2021-04-13 14:44:47.225412
82,114617173,51,Kimino Shiranai Monogatari,10869417,Supercell,10661030,Today Is A Beautiful Day,302010,Pop,N,2021-04-13 15:38:29.608105
82,119144644,466,Kisahku,11321123,Brisia Jodie,11363930,Kisahku,100010,Pop,Y,2021-04-17 03:38:22.649549
82,118161695,89,Kyokiranbu,10869100,GARNiDELiA,11209907,Kyokiranbu,302010,Pop,N,2021-04-13 15:24:21.567919
82,120225288,1149,La La Lost You (Acoustic Version),11668811,NIKI & 88rising,11562188,NIKI Acoustic Sessions: Head In The Clouds II,200025,R&B,N,2021-04-16 04:18:06.666119
82,119764845,817,Lebih Dari Egoku,11344503,Mawar de Jongh,11479964,Lebih Dari Egoku (Single),100010,Pop,Y,2021-04-17 02:54:55.331991
82,119828508,215,Loser of the Year (Acoustic Version),105565,Simple Plan,11486874,Summer Paradise,200010,Pop,N,2021-04-16 04:26:53.300904
82,119686375,232,Make You Mine (Acoustic),11619889,PUBLIC,11471446,Make You Mine,200010,Pop,N,2021-04-16 05:25:18.807711
82,120278455,230,Meant to Be (Acoustic),10335405,Bebe Rexha,11571674,Meant to Be (Acoustic),200010,Pop,N,2021-04-16 06:40:23.137863
82,118108191,104,Moichido Futaride Utaiitai,30029,Misia,11201102,Moichido Futaride Utaiitai,302010,Pop,N,2021-04-13 15:18:01.064387
82,120295324,568,My Love (Acoustic),10318599,Jess Glynne,11574411,Wednesday,200010,Pop,N,2021-04-16 04:10:30.512827
82,120217385,424,New Rules (Acoustic),10823462,Dua Lipa,11561315,Autumn Acoustic,200010,Pop,N,2021-04-16 04:30:31.209041
82,119742808,246,Princess of China (Acoustic),10042340,Coldplay & Rihanna,11476290,Princess of China,200055,Alternative,N,2021-04-16 07:26:21.465283
82,114771746,273,Re: Re:,10868951,Asian Kung-Fu Generation,10680079,Re: Re:,302010,Pop,N,2021-04-13 14:51:48.655109
82,119949679,293,Saat Hatiku Bertanya,10859537,Virgoun,11503108,Saat Hatiku Bertanya,100010,Pop,Y,2021-04-17 04:16:45.654724
82,114773103,1475,Silhouette,10869176,Kana-Boon,10680225,Time,302010,Pop,N,2021-04-13 14:38:38.323904
82,120189803,711,SLOW DANCING IN THE DARK (Acoustic Remix),11393204,Joji,11556885,SLOW DANCING IN THE DARK (Acoustic Remix),200025,R&B,N,2021-04-16 04:26:49.690520
82,119886416,504,So Am I (Analog Acoustic),11563251,Ava Max,11493665,So Am I (Analog Acoustic),200010,Pop,N,2021-04-16 05:02:15.973947
82,114589618,454,Sorairo Days,10867108,Shoko Nakagawa,10658035,Shokotan Best,302010,Pop,N,2021-04-13 14:39:57.729141
82,120287742,1837,South of the Border (feat. Camila Cabello) [Acoustic],10042040,Ed Sheeran,11573323,South of the Border (feat. Camila Cabello) [Acoustic],200010,Pop,N,2021-04-16 04:01:59.832328
82,110000049,36,Tanya Hati,10001885,Pasto,10010020,Kembali,100010,Pop,Y,2021-04-14 10:44:38.189555
82,119764906,396,Terlalu Dalam,10000841,D'MASIV,11479994,Love,100010,Pop,Y,2021-04-17 02:58:50.898873
82,119847457,1597,The Last Time (Acoustic),244148,The Script,11490578,The Last Time (Acoustic),200010,Pop,N,2021-04-16 04:05:19.250799
82,120292494,275,These Girls (Acoustic),11111379,Why Don't We,11573897,These Girls (Acoustic),200010,Pop,N,2021-04-16 05:03:14.216700
82,120299214,2684,To Die For (Acoustic),10545227,Sam Smith,11578593,To Die For (Acoustic),200010,Pop,N,2021-04-16 04:01:59.397595
82,120299214,2684,To Die For (Acoustic),10545227,Sam Smith,11578593,To Die For (Acoustic),200010,Pop,N,2021-04-16 04:01:59.395325
82,114770555,87,Torisetsu,10291477,Kana Nishino ,10679938,Just Love,302010,Pop,N,2021-04-13 15:24:22.761104
82,119400309,68,Wanitaku,10212780,NOAH,11416185,Wanitaku,100010,Pop,Y,2021-04-17 08:06:05.650936
82,119947701,278,We Fight (Acoustic),107841,Dashboard Confessional,11502487,We Fight (Acoustic),200055,Alternative,N,2021-04-16 04:56:06.260762
82,120253819,235,Wings (Acoustic),10025841,Birdy,11567982,100 Greatest Acoustic & Chill Songs,200055,Alternative,N,2021-04-16 05:56:10.767313
82,119812274,176,Womanizer (Acoustic),197738,Lily Allen,11485370,"It's Not Me, It's You [Special Edition] (Special Edition)",200010,Pop,N,2021-04-16 06:50:32.415749
82,120254877,1287,Your Song (Acoustic),10248946,RITA ORA,11567992,100 Greatest Winter Songs,200010,Pop,N,2021-04-16 04:38:40.522051
841321,114676176,83,Pupus,10000749,Dewa,10668773,The Greatest Hits,100010,Pop,Y,2021-04-12 14:36:51.692749
841321,114676176,83,Pupus,10000749,Dewa,10668773,The Greatest Hits,100010,Pop,Y,2021-04-12 14:36:51.692910
1422822,112939067,19,Ku Tak Bisa,10002261,SLANK,10416376,Slank Since 1983,100030,Rock,Y,2021-04-20 15:07:51.843237
1754076,123742943,16,Indahnya Ramadhan,10000136,Opick,14249204,Wahai Pemilik Jiwa,100056,Religi-Muslim,Y,2021-04-13 10:05:51.369684
1987119,120297605,11,Changes,10546517,Justin Bieber,11576006,Changes,200010,Pop,N,2021-04-16 05:07:56.857472
1987119,118430709,15,Ragu,10827624,Rizky Febian,11253666,Jejak,100010,Pop,Y,2021-04-16 03:59:13.688599
1987119,120173944,19,Yummy,10546517,Justin Bieber,11558445,Yummy,200010,Pop,N,2021-04-12 23:42:16.146425
2000255,119837701,14,Banyu Langit,10256460,Didi Kempot ,11488408,Banyu Langit,100045,Dangdut,Y,2021-04-23 01:31:16.096865
2000255,119837704,11,Pantai Klayar,10256460,Didi Kempot ,11488409,Pantai Klayar,100045,Dangdut,Y,2021-04-23 01:37:38.997677
2051935,100007326,12,Biarkan Jatuh Cinta,10002293,ST12,10001027,P.U.S.P.A. (Repackage),100010,Pop,Y,2021-04-15 16:12:29.804535
2051935,116653286,11,Friend Zone,10002293,ST12,10946535,Hijrah,100010,Pop,Y,2021-04-15 16:30:31.868747
2051935,100001174,12,Hidupku Dijalanmu,10002027,Repvblik,10000422,Hidupku DijalanMu,400010,Muslim,Y,2021-04-14 07:29:27.954930
2051935,100003604,16,Mungkin Nanti,10001898,Peterpan,10000662,OST Alexandria,100010,Pop,Y,2021-04-15 16:30:04.640929
2051935,100007318,13,Skj (new Version),10002293,ST12,10001027,P.U.S.P.A. (Repackage),100010,Pop,Y,2021-04-15 16:37:30.822853
2051935,100003597,15,Tak Bisakah,10001898,Peterpan,10000662,OST Alexandria,100010,Pop,Y,2021-04-15 16:41:06.765559
2992616,120322531,96,Pelangi Di Matamu,10024567,Jamrud,11583867,Ningrat,100030,Rock,Y,2021-04-12 22:23:33.596865
3030199,119727565,14,Allahumma Labaik,11276724,Sabyan Gambus,11475165,Bismillah,100056,Religi-Muslim,Y,2021-04-23 10:28:09.000530
3030199,119256555,14,Idul Fitri,11276724,Sabyan Gambus,11390565,Idul Fitri,100056,Religi-Muslim,Y,2021-04-23 10:23:29.775541
3030199,118014033,14,Ya Asyiqol Musthofa,11276724,Sabyan Gambus,11182066,Ya Maulana,100056,Religi-Muslim,Y,2021-04-23 10:10:46.256436
3030199,118014031,15,Ya Habibal Qolbi,11276724,Sabyan Gambus,11182066,Ya Maulana,100056,Religi-Muslim,Y,2021-04-23 10:14:55.433099
3030199,118014044,14,Ya Jamalu,11276724,Sabyan Gambus,11182066,Ya Maulana,100056,Religi-Muslim,Y,2021-04-23 10:19:02.062068
3030199,118014030,15,Ya Maulana,11276724,Sabyan Gambus,11182066,Ya Maulana,100056,Religi-Muslim,Y,2021-04-23 10:05:34.691603
3059249,122101816,12,Andaikan Jodoh,11621763,Safira Inema,13136812,Andaikan Jodoh,100045,Dangdut,Y,2021-04-17 10:16:17.702572
3059249,123393583,12,Cidro 2,11621763,Safira Inema,14004524,Cidro 2,100045,Dangdut,Y,2021-04-17 10:35:26.660570
3059249,121217741,12,Kopi Dangdut,11621763,Safira Inema,12534372,Kopi Dangdut (Single),100045,Dangdut,Y,2021-04-17 10:37:56.322316
3059249,120952901,12,Lagu Buat Mantan,11621763,Safira Inema,12231552,Lagu Buat Mantan (Single),100045,Dangdut,Y,2021-04-17 10:10:43.764539
3059249,121088881,13,LungoO,11621763,Safira Inema,12423892,LungoO,100045,Dangdut,Y,2021-04-17 09:56:07.342341
3059249,120925396,12,Masok Pak Eko,11621763,Safira Inema,12204972,Safira Inema Terbaik,100010,Pop,Y,2021-04-17 10:30:58.492067
3059249,122410611,12,Mendem Kangen,11621763,Safira Inema,13371112,Mendem Kangen,100010,Pop,Y,2021-04-17 10:25:36.886243
3059249,121692956,12,Mendem Kangen,11621763,Safira Inema,12864772,Mendem Kangen (Single),100045,Dangdut,Y,2021-04-17 10:00:23.433097
3059249,122989308,12,Salah Kamar,11621763,Safira Inema,13748724,Salah Kamar,100040,Rap & Hiphop,Y,2021-04-14 23:59:30.782240
3059249,124007058,11,Sayang,13205024,Liza Natalia,14397564,Liza Natalia,100045,Dangdut,Y,2021-04-13 19:27:06.124658
3059249,124039018,13,Suket Teki,11621763,Safira Inema,14420004,Suket Teki (Single),100045,Dangdut,Y,2021-04-14 23:43:22.148188
3059249,121923581,11,WES OLEH GANTI,11621763,Safira Inema,13035832,WES OLEH GANTI,100045,Dangdut,Y,2021-04-17 10:06:13.192909
3059249,121097311,13,Wes Suwe,11621763,Safira Inema,12441612,Wes Suwe,100045,Dangdut,Y,2021-04-15 19:16:35.834390
3059249,120892391,12,Yowes Modaro,11621763,Safira Inema,12162192,Yowes Modaro,100045,Dangdut,Y,2021-04-15 00:10:20.234153
3124718,119725047,19,Kupeluk Hatimu,10212780,NOAH,11475145,Keterkaitan Keterikatan,100010,Pop,Y,2021-04-18 18:26:25.211219
3131107,122453498,19,Aku Di Matamu,10010125,Armada,13403384,Aku Di Matamu,100010,Pop,Y,2021-04-16 12:33:41.207398
3443694,120297828,11,Lagu Untuk Kamu,11648860,Alyssa Dezek,11576471,Lagu Untuk Kamu (Single),100010,Pop,Y,2021-04-18 10:42:33.573524
3443694,118919869,11,On My Way,11416510,"Alan Walker, Sabrina Carpenter, Farruko",11328559,On My Way,200086,Dance/House/Techno,N,2021-04-21 09:26:02.237029
4565202,120428946,22,Ajarku MengenalMu,10271334,Nikita,11661592,Tetap Setia,400015,Kristen,Y,2021-04-12 14:50:36.972252
4565202,120497596,24,Allah Peduli,10271334,Nikita,11744492,Ku B'rikan Syukurku,400015,Kristen,Y,2021-04-12 14:55:13.351075
4565202,120689716,18,Bahasa Kalbu,10545358,Raisa,11977892,Bahasa Kalbu,100010,Pop,Y,2021-04-13 11:20:21.108341
4565202,120298683,14,Berkat KemurahanMu,11677113,NDC Worship,11577815,Purify (Live),100057,Religi-Kristen,Y,2021-04-15 14:43:34.982484
4565202,120298721,13,Bersinar,11677113,NDC Worship,11577947,Faith,100057,Religi-Kristen,Y,2021-04-15 21:34:02.555976
4565202,120298696,13,Boom!,11677113,NDC Worship,11577815,Purify (Live),100057,Religi-Kristen,Y,2021-04-16 23:52:35.873867
4565202,115062471,35,Closer,10900979,The Chainsmokers feat. Halsey,10727487,Collage EP,200015,Dance,N,2021-04-16 20:55:10.577168
4565202,120298731,14,Datanglah dan Bertahta (Great is Our God),11677113,NDC Worship,11577947,Faith,100057,Religi-Kristen,Y,2021-04-17 00:22:15.332305
4565202,120458246,24,"I Like You So Much, You'll Know It",11173848,Aviwkila,11694492,"I Like You So Much, You'll Know It",100010,Pop,Y,2021-04-15 19:42:24.916561
4565202,114714392,11,I Need You,100377,Westlife,10672306,Westlife,200010,Pop,N,2021-04-20 16:26:14.659535
4565202,120298652,13,Karna Ada Ko,11677091,New Gvme,11577757,Karna Ada Ko (Single),100010,Pop,Y,2021-04-15 19:09:31.392609
4565202,118920204,14,Ra Jodo,10019524,Via Vallen,11140525,Meraih Bintang (Single),100045,Dangdut,Y,2021-04-21 10:08:46.045817
4565202,117588324,11,Rude,10290554,MAGIC!,11103708,Ultimate... Party Anthems,200010,Pop,N,2021-04-20 16:12:44.456237
4565202,119342409,16,Sunday Best,11535716,Surfaces,11406728,Where the Light Is,200025,R&B,N,2021-04-19 08:59:04.433939
4918723,120834326,15,Bulan Bintang,11658563,Betrand Peto Putra Onsu,12126312,Bulan Bintang,100010,Pop,Y,2021-04-12 11:04:25.377141
4918723,100005259,21,Dokter Cinta,10010126,DewiDewi,10001325,Recycle +,100010,Pop,Y,2021-04-12 10:45:25.201401
5070132,123620058,12,Bismillah Cinta,13070324,UNGU & Lesti,14175824,Bismillah Cinta (Single),100010,Pop,Y,2021-04-22 13:37:43.854623
5139550,122453303,12,Cinta Seperti Aku,10967945,Aurelie Hermansyah,13402864,Cinta Seperti Aku (Single),100010,Pop,Y,2021-04-21 08:46:34.010216
5139550,123450088,12,Mesin Waktu,10011729,Budi Doremi,14054884,Mesin Waktu,100010,Pop,Y,2021-04-21 08:43:46.918332
5139550,122453523,11,Seperti Kisah,10827624,Rizky Febian,13403444,Seperti Kisah (Single),100010,Pop,Y,2021-04-21 08:19:15.436137
5189365,112939067,12,Ku Tak Bisa,10002261,SLANK,10416376,Slank Since 1983,100030,Rock,Y,2021-04-14 14:00:46.037479
5199829,123620058,20,Bismillah Cinta,13070324,UNGU & Lesti,14175824,Bismillah Cinta (Single),100010,Pop,Y,2021-04-16 23:48:34.976661
5199829,123450088,11,Mesin Waktu,10011729,Budi Doremi,14054884,Mesin Waktu,100010,Pop,Y,2021-04-16 23:53:01.183143
5275942,112939067,11,Ku Tak Bisa,10002261,SLANK,10416376,Slank Since 1983,100030,Rock,Y,2021-04-14 11:30:45.453284
5280662,123620058,12,Bismillah Cinta,13070324,UNGU & Lesti,14175824,Bismillah Cinta (Single),100010,Pop,Y,2021-04-15 07:18:19.535110
5390371,120458246,13,"I Like You So Much, You'll Know It",11173848,Aviwkila,11694492,"I Like You So Much, You'll Know It",100010,Pop,Y,2021-04-12 12:55:02.401687
5412010,120384656,25,Antassalam,10010491,Maher Zain,11603452,Antassalam,400010,Muslim,N,2021-04-22 07:14:34.548355
5412010,119195385,20,Ramadan (Bahasa Version),10010491,Maher Zain,11377408,Ramadan (Bahasa Version),200010,Pop,Y,2021-04-22 07:31:32.207651
5460213,124027203,30,Semesta,10017957,Fitri Carlina,14407004,Semesta (Single),100056,Religi-Muslim,Y,2021-04-23 13:42:57.233796
5460213,122632103,17,Suratan,10297137,Tommy J. Pisa,13529084,Nostalgia Terbaik,200010,Pop,N,2021-04-24 00:18:10.663564
5460213,124035993,12,Tunjukkan JalanMu,10025340,Kobe,14415584,Tunjukkan JalanMu,100056,Religi-Muslim,Y,2021-04-23 13:38:40.008444
5560194,111434573,12,Ku Ingin feat.Anjasmara,10000112,Mayang Sari,10222971,Ku Ingin,100010,Pop,Y,2021-04-16 20:18:24.378776
5560194,111434573,12,Ku Ingin feat.Anjasmara,10000112,Mayang Sari,10222971,Ku Ingin,100010,Pop,Y,2021-04-16 20:18:24.379429
5772209,111245857,13,Benci Tapi Rindu ,10020980,Diana Nasution,10192839,15 Tembang Asmara,100010,Pop,Y,2021-04-16 21:57:31.376039
5772209,111245852,26,Hati Yang Luka ,10002290,Betharia Sonatha,10192839,15 Tembang Asmara,100010,Pop,Y,2021-04-16 21:39:59.123286
5772209,111245851,13,Jangan Ada Dusta Diantara Kita ,10019563,Broery Marantika feat. Dewi Yull,10192839,15 Tembang Asmara,100010,Pop,Y,2021-04-16 22:14:22.064447
5772209,111245855,12,Katakan Sejujurnya ,10010228,Christine Panjaitan,10192839,15 Tembang Asmara,100010,Pop,Y,2021-04-16 21:43:56.451993
5772209,111245949,11,Kau Bukan Dirimu ,10019558,Dewi Yull,10192839,15 Tembang Asmara,100010,Pop,Y,2021-04-16 22:18:54.388616
5772209,111245854,11,Kekasih ,10001962,Rafika Duri,10192839,15 Tembang Asmara,100010,Pop,Y,2021-04-16 21:48:32.243411
5855324,123398148,18,Ikhlaskan Aku,11667166,Andra Respati,14011644,Ikhlaskan Aku,100010,Pop,Y,2021-04-18 11:24:11.894122
5869983,120298885,13,Menua Bersamamu,11621123,Tri Suaka,11578087,Menua Bersamamu,100010,Pop,Y,2021-04-12 12:56:19.901854
5869983,120097662,15,Tetap Disini,11621123,Tri Suaka,11535189,Tri Suaka,100010,Pop,Y,2021-04-12 12:49:52.663120
6028147,110007511,12,Dengan Menyebut Nama Allah,10002533,Warna,10011711,Hits Ramadhan 2011,400010,Muslim,Y,2021-04-14 10:42:11.025525
6044699,111234836,37,Hidupku Kan Damaikan Hatimu ,10000564,Caffeine,10190000,Repackage Hijau,100010,Pop,Y,2021-04-15 14:57:49.605767
6049500,120097657,12,Satu Hati Sampai Mati,11658007,Jihan Audy & Wandra Restus1yan,11535169,Satu Hati Sampai Mati,100045,Dangdut,Y,2021-04-24 09:54:57.959608
6301991,114473157,12,Cinta Sejati,10000560,Bunga Citra Lestari,10643410,Hit Singles BCL And More,100010,Pop,Y,2021-04-19 06:28:53.476419
6301991,122453303,14,Cinta Seperti Aku,10967945,Aurelie Hermansyah,13402864,Cinta Seperti Aku (Single),100010,Pop,Y,2021-04-17 18:23:32.636402
6301991,110100258,12,Hati Tertusuk Duri,10001962,Rafika Duri,10023021,Tembang Kenangan Exclusive Vol 1,100010,Pop,Y,2021-04-19 14:19:28.307308
6301991,110106672,16,Kemesraan,10002509,Iwan Fals,10025587,Koleksi Terlengkap Iwan Fals,100010,Pop,Y,2021-04-17 10:23:33.965936
6301991,120297900,14,Tak Seindah Cinta Yang Semestinya,10010340,Ady,11576627,Tak Seindah Cinta Yang Semestinya (Single),100010,Pop,Y,2021-04-17 11:49:29.072821
6462291,119342633,12,Cinta Karena Cinta,10249611,Judika,11406865,Cinta Karena CInta (Single),100010,Pop,Y,2021-04-17 17:33:46.199896
6764263,123620058,15,Bismillah Cinta,13070324,UNGU & Lesti,14175824,Bismillah Cinta (Single),100010,Pop,Y,2021-04-16 15:39:04.896301
6764263,123739943,12,Cinta Tanpa Syarat,10859726,ANANG HERMANSYAH & ASHANTY,14244424,Cinta Tanpa Syarat (Single),100010,Pop,Y,2021-04-16 15:40:47.535703
6861382,120298126,26,Sedang Sayang Sayangnya,11344503,Mawar de Jongh,11577110,Sedang Sayang Sayangnya (Single),100010,Pop,Y,2021-04-12 11:06:07.245948
6914745,120541656,20,Lantas,10838586,Juicy Luicy,11791472,Lantas (Single),100010,Pop,Y,2021-04-19 22:35:54.947229
6947822,123620058,26,Bismillah Cinta,13070324,UNGU & Lesti,14175824,Bismillah Cinta (Single),100010,Pop,Y,2021-04-16 14:55:59.161312
6972827,122453303,11,Cinta Seperti Aku,10967945,Aurelie Hermansyah,13402864,Cinta Seperti Aku (Single),100010,Pop,Y,2021-04-19 22:24:13.828696
7004182,120102150,14,"Alone, Pt. II",11658904,Alan Walker & Ava Max,11536608,"Alone, Pt. II",200086,Dance/House/Techno,N,2021-04-15 21:54:12.538953
7004182,120637956,14,Code (VIP Remix),11682512,DJ Yasmin,11886692,Code (VIP Remix),100015,Dance,Y,2021-04-15 22:07:32.217693
7004182,120333535,11,Everything (Humantrafikk Remix),11681400,Winky Wiryawan,11588015,Playlist the Remixes,100015,Dance,Y,2021-04-15 22:03:00.309810
7004182,120510441,15,Leave This Town,11682829,Mardial,11758612,Musik Dubstep,100015,Dance,Y,2021-04-15 21:44:06.542882
7004182,116598195,11,Lit,11089468,"Steve Aoki, Yellow Claw, Gucci Mane, T-Pain",10939029,Lit,200015,Dance,N,2021-04-15 21:59:05.656003
7004182,118088130,11,Ocean (David Guetta Remix),11287704,"Martin Garrix, David Guetta feat. Khalid",11198765,Ocean (David Guetta Remix),200015,Dance,N,2021-04-15 22:03:06.345849
7004182,114636494,22,This Is What You Came For,10871639,"Calvin Harris, Rihanna",10664092,This Is What You Came For,200015,Dance,N,2021-04-15 21:25:32.299553
7004182,120333762,14,You're The Kind,11680479,Osvaldorio,11588066,You're The Kind,100015,Dance,Y,2021-04-15 22:10:49.359110
7137672,110020306,13,Rapuh,10000136,Opick,10011505,The Best Of Opick,400010,Muslim,Y,2021-04-20 16:23:47.557612
7288066,120833891,13,Teman Sejati,11918664,Sabyan X Tasya Rosmala,12125352,Teman Sejati,100056,Religi-Muslim,Y,2021-04-17 06:33:03.684544
7307065,112862141,24,Ah…Hoream,10000849,Doel Sumbang,10406139,Kumpulan Pop Sunda,600025,Pop Jawa,Y,2021-04-14 11:47:45.542513
7338436,119558883,11,Bad Moon Rising,103679,Creedence Clearwater Revival,11439469,Green River (40th Anniversary Edition),200030,Rock,N,2021-04-12 14:59:07.235643
7338436,119828388,12,Fortunate Son,103679,Creedence Clearwater Revival,11486859,Suicide Squad: The Album (Collector's Edition),200030,Rock,N,2021-04-12 14:54:39.105845
7338436,118714937,11,Oh! Carol,2134,Neil Sedaka,11288082,Rock with Sedaka (Expanded Edition),200010,Pop,N,2021-04-12 15:05:17.046590
7338436,113141556,13,Paint It Black,100337,The Rolling Stones,10441312,The Rolling Stones Singles Collection * The London Years (Digitally Remastered),200010,Pop,N,2021-04-12 15:17:09.648077
7338436,117649262,11,The Letter,100982,The Box Tops,11116755,Haynes Ultimate Guide to 60s,200010,Pop,N,2021-04-12 15:24:10.960282
7340610,110020327,14,Alhamdulillah,10001835,Opick feat Amanda,10011505,The Best Of Opick,400010,Muslim,Y,2021-04-14 14:23:58.815683
7340610,114721694,12,Allah Ya Moulana,10010491,Maher Zain,10673952,One,200010,Pop,Y,2021-04-14 14:14:19.070512
7340610,110018315,11,Assalamualaikum,10000136,Opick,10011505,The Best Of Opick,400010,Muslim,Y,2021-04-14 14:24:37.855812
7340610,114803639,13,Awaken,10010491,Maher Zain,10685787,Thank You Allah,200010,Pop,Y,2021-04-14 14:18:19.491173
7340610,114721691,16,By My Side,10010491,Maher Zain,10673952,One,200010,Pop,Y,2021-04-14 14:12:29.136847
7340610,114803629,14,Insha Allah,10010491,Maher Zain,10685787,Thank You Allah,200010,Pop,Y,2021-04-14 14:05:03.673501
7340610,114721688,12,Medina,10010491,Maher Zain,10673952,One,200010,Pop,Y,2021-04-14 14:11:54.173674
7340610,114776532,12,Muhammad,10010491,Maher Zain,10680944,Forgive Me,200010,Pop,Y,2021-04-14 14:22:38.317493
7340610,114776525,11,One Big Family,10010491,Maher Zain,10680944,Forgive Me,200010,Pop,Y,2021-04-14 14:20:59.158959
7340610,116461225,13,Peace Be Upon You (Bahasa Indonesia Version),10010491,Maher Zain,10920648,Peace Be Upon You (Bahasa Indonesia Version),100010,Pop,Y,2021-04-14 14:11:07.349858
7340610,124034133,12,Ramadan Gana,10010491,Maher Zain,14413244,Ramadan Gana,200010,Pop,N,2021-04-16 09:48:37.161146
7340610,114803637,12,Sepanjang Hidup,10010491,Maher Zain,10685787,Thank You Allah,200010,Pop,Y,2021-04-14 14:17:31.306211
7340610,114803640,11,Subhana Allah,10010491,Maher Zain,10685787,Thank You Allah,200010,Pop,Y,2021-04-14 14:18:20.935858
7340610,114776533,13,Tuntunku KepadaMu,10010491,Maher Zain,10680944,Forgive Me,200010,Pop,Y,2021-04-14 14:23:54.417195
7382648,111863577,15,Hargai Aku,10010125,Armada,10280811,E-Motion All Stars Ramadhan,100010,Pop,Y,2021-04-22 01:58:44.838539
7396888,121724531,29,Chrisye,11679291,Diskoria,12899832,Chrisye,100010,Pop,Y,2021-04-13 04:21:57.142771
7396888,121724531,29,Chrisye,11679291,Diskoria,12899832,Chrisye,100010,Pop,Y,2021-04-13 04:21:57.143905
7396888,122466353,14,Semoga,10001574,Maliq & d'Essentials,13424444,RAYA,200101,Miscellaneous,Y,2021-04-13 04:33:08.724583
7411677,118380641,12,Honey,2274,Mariah Carey,11246226,#1 to Infinity,200010,Pop,N,2021-04-14 12:33:47.937871
7411677,119929151,11,I Want You Back,10199590,Jackson 5,11499936,Motown 50 Fanthology,200025,R&B,N,2021-04-15 14:39:56.377930
7411677,117503358,13,Only Hope,4065,Mandy Moore,11084940,The Best of Mandy Moore,200010,Pop,N,2021-04-15 13:44:41.216723
7490617,122453498,11,Aku Di Matamu,10010125,Armada,13403384,Aku Di Matamu,100010,Pop,Y,2021-04-19 21:02:52.760654
7494210,123702163,16,Leave The Door Open,13101164,"Bruno Mars, Anderson .Paak, Silk Sonic",14222884,Leave The Door Open,200025,R&B,N,2021-04-15 12:50:51.506901
